kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kode_kecamatan,nama_kecamatan,kode_desa_kelurahan,nama_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,jumlah_penyandang,satuan,tahun,id
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210040,TALAGA,3210040004,JATIPAMOR,32.10.04,TALAGA,32.10.04.2004,JATIPAMOR,1,ORANG,2020,3275
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210040,TALAGA,3210040012,ARGASARI,32.10.04,TALAGA,32.10.04.2005,ARGASARI,0,ORANG,2020,3276
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210040,TALAGA,3210040005,CICANIR,32.10.04,TALAGA,32.10.04.2006,CICANIR,0,ORANG,2020,3277
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210040,TALAGA,3210040006,CAMPAGA,32.10.04,TALAGA,32.10.04.2007,CAMPAGA,0,ORANG,2020,3278
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210040,TALAGA,3210040015,SUKAPERNA,32.10.04,TALAGA,32.10.04.2008,SUKAPERNA,0,ORANG,2020,3279
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210040,TALAGA,3210040009,TALAGA KULON,32.10.04,TALAGA,32.10.04.2009,TALAGA KULON,0,ORANG,2020,3280
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210040,TALAGA,3210040010,TALAGA WETAN,32.10.04,TALAGA,32.10.04.2010,TALAGA WETAN,2,ORANG,2020,3281
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210040,TALAGA,3210040014,GANEAS,32.10.04,TALAGA,32.10.04.2011,GANEAS,0,ORANG,2020,3282
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210040,TALAGA,3210040011,SALADO,32.10.04,TALAGA,32.10.04.2012,SALADO,0,ORANG,2020,3283
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210040,TALAGA,3210040013,GUNUNGMANIK,32.10.04,TALAGA,32.10.04.2013,GUNUNGMANIK,0,ORANG,2020,3284
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210040,TALAGA,3210040016,KERTAHAYU,32.10.04,TALAGA,32.10.04.2014,KERTAHAYU,0,ORANG,2020,3285
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210040,TALAGA,3210040008,MEKARRAHARJA,32.10.04,TALAGA,32.10.04.2015,MEKARRAHARJA,0,ORANG,2020,3286
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210040,TALAGA,3210040001,MARGAMUKTI,32.10.04,TALAGA,32.10.04.2016,MARGAMUKTI,0,ORANG,2020,3287
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210040,TALAGA,3210040017,MEKARHURIP,32.10.04,TALAGA,32.10.04.2017,MEKARHURIP,3,ORANG,2020,3288
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210050,ARGAPURA,3210050001,SAGARA,32.10.05,ARGAPURA,32.10.05.2001,SAGARA,0,ORANG,2020,3289
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210050,ARGAPURA,3210050002,CIBUNUT,32.10.05,ARGAPURA,32.10.05.2002,CIBUNUT,0,ORANG,2020,3290
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210050,ARGAPURA,3210050003,TEJAMULYA,32.10.05,ARGAPURA,32.10.05.2003,TEJAMULYA,0,ORANG,2020,3291
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210050,ARGAPURA,3210050005,SUKASARI KALER,32.10.05,ARGAPURA,32.10.05.2004,SUKASARI KALER,0,ORANG,2020,3292
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210050,ARGAPURA,3210050008,ARGAMUKTI,32.10.05,ARGAPURA,32.10.05.2005,ARGAMUKTI,0,ORANG,2020,3293
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210050,ARGAPURA,3210050007,SUKADANA,32.10.05,ARGAPURA,32.10.05.2006,SUKADANA,0,ORANG,2020,3294
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210050,ARGAPURA,3210050006,SADASARI,32.10.05,ARGAPURA,32.10.05.2007,SADASARI,0,ORANG,2020,3295
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210050,ARGAPURA,3210050010,HAURSEAH,32.10.05,ARGAPURA,32.10.05.2008,HAURSEAH,0,ORANG,2020,3296
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210050,ARGAPURA,3210050012,MEKARWANGI,32.10.05,ARGAPURA,32.10.05.2009,MEKARWANGI,0,ORANG,2020,3297
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210050,ARGAPURA,3210050014,CIKARACAK,32.10.05,ARGAPURA,32.10.05.2010,CIKARACAK,0,ORANG,2020,3298
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210050,ARGAPURA,3210050013,HEUBEULISUK,32.10.05,ARGAPURA,32.10.05.2011,HEUBEULISUK,0,ORANG,2020,3299
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210050,ARGAPURA,3210050004,SUKASARI KIDUL,32.10.05,ARGAPURA,32.10.05.2012,SUKASARI KIDUL,0,ORANG,2020,3300
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210050,ARGAPURA,3210050011,GUNUNGWANGI,32.10.05,ARGAPURA,32.10.05.2013,GUNUNGWANGI,0,ORANG,2020,3301
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210050,ARGAPURA,3210050009,ARGALINGGA,32.10.05,ARGAPURA,32.10.05.2014,ARGALINGGA,0,ORANG,2020,3302
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210060,MAJA,3210060001,CIHAUR,32.10.06,MAJA,32.10.06.2001,CIHAUR,0,ORANG,2020,3303
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210060,MAJA,3210060002,WANAHAYU,32.10.06,MAJA,32.10.06.2002,WANAHAYU,0,ORANG,2020,3304
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210060,MAJA,3210060003,CENGAL,32.10.06,MAJA,32.10.06.2003,CENGAL,0,ORANG,2020,3305
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210060,MAJA,3210060004,ANGGRAWATI,32.10.06,MAJA,32.10.06.2004,ANGGRAWATI,0,ORANG,2020,3306
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210060,MAJA,3210060005,CIPICUNG,32.10.06,MAJA,32.10.06.2005,CIPICUNG,0,ORANG,2020,3307
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210060,MAJA,3210060006,MALONGPONG,32.10.06,MAJA,32.10.06.2006,MALONGPONG,0,ORANG,2020,3308
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210060,MAJA,3210060007,TEGALSARI,32.10.06,MAJA,32.10.06.2007,TEGALSARI,0,ORANG,2020,3309
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210060,MAJA,3210060009,MAJA UTARA,32.10.06,MAJA,32.10.06.2008,MAJA UTARA,5,ORANG,2020,3310
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210060,MAJA,3210060010,PASANGGRAHAN,32.10.06,MAJA,32.10.06.2009,PASANGGRAHAN,3,ORANG,2020,3311
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210060,MAJA,3210060011,CIEURIH,32.10.06,MAJA,32.10.06.2010,CIEURIH,0,ORANG,2020,3312
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210060,MAJA,3210060012,KARTABASUKI,32.10.06,MAJA,32.10.06.2011,KARTABASUKI,0,ORANG,2020,3313
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210060,MAJA,3210060013,SINDANGKERTA,32.10.06,MAJA,32.10.06.2012,SINDANGKERTA,0,ORANG,2020,3314
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210060,MAJA,3210060014,BANJARAN,32.10.06,MAJA,32.10.06.2013,BANJARAN,1,ORANG,2020,3315
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210060,MAJA,3210060015,PANIIS,32.10.06,MAJA,32.10.06.2014,PANIIS,0,ORANG,2020,3316
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210060,MAJA,3210060016,CICALUNG,32.10.06,MAJA,32.10.06.2015,CICALUNG,1,ORANG,2020,3317
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210060,MAJA,3210060017,PAGERAJI,32.10.06,MAJA,32.10.06.2016,PAGERAJI,0,ORANG,2020,3318
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210060,MAJA,3210060008,MAJA SELATAN,32.10.06,MAJA,32.10.06.2017,MAJA SELATAN,0,ORANG,2020,3319
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210060,MAJA,3210060018,NUNUK BARU,32.10.06,MAJA,32.10.06.2018,NUNUK BARU,0,ORANG,2020,3320
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210070,MAJALENGKA,3210070003,KULUR,32.10.07,MAJALENGKA,32.10.07.2005,KULUR,0,ORANG,2020,3321
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210070,MAJALENGKA,3210070004,KAWUNGGIRANG,32.10.07,MAJALENGKA,32.10.07.2006,KAWUNGGIRANG,1,ORANG,2020,3322
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210070,MAJALENGKA,3210070014,SIDAMUKTI,32.10.07,MAJALENGKA,32.10.07.2012,SIDAMUKTI,0,ORANG,2020,3323
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210070,MAJALENGKA,3210070002,CIBODAS,32.10.07,MAJALENGKA,32.10.07.2014,CIBODAS,0,ORANG,2020,3324
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210090,SUKAHAJI,3210090002,CIOMAS,32.10.08,SUKAHAJI,32.10.08.2001,CIOMAS,1,ORANG,2020,3325
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210090,SUKAHAJI,3210090010,PADAHANTEN,32.10.08,SUKAHAJI,32.10.08.2002,PADAHANTEN,0,ORANG,2020,3326
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210090,SUKAHAJI,3210090011,SUKAHAJI,32.10.08,SUKAHAJI,32.10.08.2009,SUKAHAJI,0,ORANG,2020,3327
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210090,SUKAHAJI,3210090017,SALAGEDANG,32.10.08,SUKAHAJI,32.10.08.2010,SALAGEDANG,0,ORANG,2020,3328
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210090,SUKAHAJI,3210090016,CIKEUSIK,32.10.08,SUKAHAJI,32.10.08.2011,CIKEUSIK,0,ORANG,2020,3329
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210090,SUKAHAJI,3210090019,JAYI,32.10.08,SUKAHAJI,32.10.08.2012,JAYI,0,ORANG,2020,3330
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210090,SUKAHAJI,3210090020,NANGGEWER,32.10.08,SUKAHAJI,32.10.08.2013,NANGGEWER,0,ORANG,2020,3331
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210090,SUKAHAJI,3210090015,PALABUAN,32.10.08,SUKAHAJI,32.10.08.2014,PALABUAN,0,ORANG,2020,3332
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210090,SUKAHAJI,3210090014,CIKONENG,32.10.08,SUKAHAJI,32.10.08.2015,CIKONENG,0,ORANG,2020,3333
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210090,SUKAHAJI,3210090013,BABAKANMANJETI,32.10.08,SUKAHAJI,32.10.08.2016,BABAKANMANJETI,0,ORANG,2020,3334
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210090,SUKAHAJI,3210090018,TANJUNGSARI,32.10.08,SUKAHAJI,32.10.08.2017,TANJUNGSARI,0,ORANG,2020,3335
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210090,SUKAHAJI,3210090012,CIKALONG,32.10.08,SUKAHAJI,32.10.08.2018,CIKALONG,0,ORANG,2020,3336
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210090,SUKAHAJI,3210090001,CANDRAJAYA,32.10.08,SUKAHAJI,32.10.08.2019,CANDRAJAYA,0,ORANG,2020,3337
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210100,RAJAGALUH,3210100001,PAJAJAR,32.10.09,RAJAGALUH,32.10.09.2001,PAJAJAR,5,ORANG,2020,3338
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210100,RAJAGALUH,3210100002,TEJA,32.10.09,RAJAGALUH,32.10.09.2002,TEJA,1,ORANG,2020,3339
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210100,RAJAGALUH,3210100003,PAYUNG,32.10.09,RAJAGALUH,32.10.09.2003,PAYUNG,1,ORANG,2020,3340
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210100,RAJAGALUH,3210100005,BABAKANKAREO,32.10.09,RAJAGALUH,32.10.09.2004,BABAKANKAREO,0,ORANG,2020,3341
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210100,RAJAGALUH,3210100004,SINDANGPANO,32.10.09,RAJAGALUH,32.10.09.2005,SINDANGPANO,0,ORANG,2020,3342
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210100,RAJAGALUH,3210100006,SADOMAS,32.10.09,RAJAGALUH,32.10.09.2006,SADOMAS,1,ORANG,2020,3343
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210100,RAJAGALUH,3210100007,KUMBUNG,32.10.09,RAJAGALUH,32.10.09.2007,KUMBUNG,0,ORANG,2020,3344
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210100,RAJAGALUH,3210100008,RAJAGALUH KIDUL,32.10.09,RAJAGALUH,32.10.09.2008,RAJAGALUH KIDUL,1,ORANG,2020,3345
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210100,RAJAGALUH,3210100009,SINGAWADA,32.10.09,RAJAGALUH,32.10.09.2009,SINGAWADA,0,ORANG,2020,3346
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210100,RAJAGALUH,3210100011,RAJAGALUH LOR,32.10.09,RAJAGALUH,32.10.09.2010,RAJAGALUH LOR,0,ORANG,2020,3347
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210100,RAJAGALUH,3210100012,CIPINANG,32.10.09,RAJAGALUH,32.10.09.2011,CIPINANG,0,ORANG,2020,3348
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210100,RAJAGALUH,3210100013,CISETU,32.10.09,RAJAGALUH,32.10.09.2012,CISETU,0,ORANG,2020,3349
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210100,RAJAGALUH,3210100010,RAJAGALUH,32.10.09,RAJAGALUH,32.10.09.2013,RAJAGALUH,3,ORANG,2020,3350
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210120,LEUWIMUNDING,3210120001,PARAKAN,32.10.10,LEUWIMUNDING,32.10.10.2001,PARAKAN,3,ORANG,2020,3351
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210120,LEUWIMUNDING,3210120007,PATUANAN,32.10.10,LEUWIMUNDING,32.10.10.2002,PATUANAN,0,ORANG,2020,3352
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210120,LEUWIMUNDING,3210120006,NANGGERANG,32.10.10,LEUWIMUNDING,32.10.10.2003,NANGGERANG,0,ORANG,2020,3353
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210120,LEUWIMUNDING,3210120002,LAME,32.10.10,LEUWIMUNDING,32.10.10.2004,LAME,0,ORANG,2020,3354
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210120,LEUWIMUNDING,3210120003,MINDI,32.10.10,LEUWIMUNDING,32.10.10.2005,MINDI,0,ORANG,2020,3355
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210120,LEUWIMUNDING,3210120004,RAJAWANGI,32.10.10,LEUWIMUNDING,32.10.10.2006,RAJAWANGI,0,ORANG,2020,3356
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210120,LEUWIMUNDING,3210120005,LEUWIKUJANG,32.10.10,LEUWIMUNDING,32.10.10.2007,LEUWIKUJANG,0,ORANG,2020,3357
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210120,LEUWIMUNDING,3210120013,MIRAT,32.10.10,LEUWIMUNDING,32.10.10.2008,MIRAT,0,ORANG,2020,3358
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210120,LEUWIMUNDING,3210120012,LEUWIMUNDING,32.10.10,LEUWIMUNDING,32.10.10.2009,LEUWIMUNDING,0,ORANG,2020,3359
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210120,LEUWIMUNDING,3210120011,CIPARAY,32.10.10,LEUWIMUNDING,32.10.10.2010,CIPARAY,0,ORANG,2020,3360
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210120,LEUWIMUNDING,3210120010,HEULEUT,32.10.10,LEUWIMUNDING,32.10.10.2011,HEULEUT,1,ORANG,2020,3361
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210120,LEUWIMUNDING,3210120009,KARANGASEM,32.10.10,LEUWIMUNDING,32.10.10.2012,KARANGASEM,0,ORANG,2020,3362
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210120,LEUWIMUNDING,3210120008,TANJUNGSARI,32.10.10,LEUWIMUNDING,32.10.10.2013,TANJUNGSARI,4,ORANG,2020,3363
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210120,LEUWIMUNDING,3210120014,PARUNGJAYA,32.10.10,LEUWIMUNDING,32.10.10.2014,PARUNGJAYA,0,ORANG,2020,3364
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140009,BURUJUL KULON,32.10.11,JATIWANGI,32.10.11.2001,BURUJUL KULON,4,ORANG,2020,3365
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140008,BURUJUL WETAN,32.10.11,JATIWANGI,32.10.11.2002,BURUJUL WETAN,2,ORANG,2020,3366
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140007,CICADAS,32.10.11,JATIWANGI,32.10.11.2003,CICADAS,0,ORANG,2020,3367
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140006,ANDIR,32.10.11,JATIWANGI,32.10.11.2004,ANDIR,1,ORANG,2020,3368
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140003,SUKARAJA WETAN,32.10.11,JATIWANGI,32.10.11.2005,SUKARAJA WETAN,0,ORANG,2020,3369
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140001,PINANGRAJA,32.10.11,JATIWANGI,32.10.11.2006,PINANGRAJA,1,ORANG,2020,3370
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140004,CIBENTAR,32.10.11,JATIWANGI,32.10.11.2007,CIBENTAR,0,ORANG,2020,3371
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140005,LEUWEUNGGEDE,32.10.11,JATIWANGI,32.10.11.2008,LEUWEUNGGEDE,0,ORANG,2020,3372
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140015,CIBOLERANG,32.10.11,JATIWANGI,32.10.11.2009,CIBOLERANG,6,ORANG,2020,3373
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140014,SUTAWANGI,32.10.11,JATIWANGI,32.10.11.2010,SUTAWANGI,1,ORANG,2020,3374
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140013,JATISURA,32.10.11,JATIWANGI,32.10.11.2011,JATISURA,1,ORANG,2020,3375
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140011,JATIWANGI,32.10.11,JATIWANGI,32.10.11.2012,JATIWANGI,1,ORANG,2020,3376
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140016,LOJI,32.10.11,JATIWANGI,32.10.11.2013,LOJI,2,ORANG,2020,3377
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140002,SUKARAJA KULON,32.10.11,JATIWANGI,32.10.11.2014,SUKARAJA KULON,0,ORANG,2020,3378
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140010,MEKARSARI,32.10.11,JATIWANGI,32.10.11.2015,MEKARSARI,1,ORANG,2020,3379
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210140,JATIWANGI,3210140012,SURAWANGI,32.10.11,JATIWANGI,32.10.11.2016,SURAWANGI,2,ORANG,2020,3380
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210150,DAWUAN,3210150014,GANDU,32.10.12,DAWUAN,32.10.12.2006,GANDU,0,ORANG,2020,3381
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210150,DAWUAN,3210150012,DAWUAN,32.10.12,DAWUAN,32.10.12.2007,DAWUAN,0,ORANG,2020,3382
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210150,DAWUAN,3210150013,GENTENG,32.10.12,DAWUAN,32.10.12.2008,GENTENG,0,ORANG,2020,3383
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210150,DAWUAN,3210150017,MANDAPA,32.10.12,DAWUAN,32.10.12.2010,MANDAPA,0,ORANG,2020,3384
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210150,DAWUAN,3210150018,BALIDA,32.10.12,DAWUAN,32.10.12.2011,BALIDA,2,ORANG,2020,3385
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210150,DAWUAN,3210150020,KARANGANYAR,32.10.12,DAWUAN,32.10.12.2012,KARANGANYAR,3,ORANG,2020,3386
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210150,DAWUAN,3210150021,SALAWANA,32.10.12,DAWUAN,32.10.12.2013,SALAWANA,0,ORANG,2020,3387
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210150,DAWUAN,3210150011,BOJONGCIDERES,32.10.12,DAWUAN,32.10.12.2015,BOJONGCIDERES,1,ORANG,2020,3388
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210150,DAWUAN,3210150015,SINARJATI,32.10.12,DAWUAN,32.10.12.2017,SINARJATI,0,ORANG,2020,3389
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210150,DAWUAN,3210150019,PASIRMALATI,32.10.12,DAWUAN,32.10.12.2018,PASIRMALATI,0,ORANG,2020,3390
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210150,DAWUAN,3210150016,BATURUYUK,32.10.12,DAWUAN,32.10.12.2021,BATURUYUK,0,ORANG,2020,3391
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210170,KADIPATEN,3210170002,HEULEUT,32.10.13,KADIPATEN,32.10.13.2001,HEULEUT,1,ORANG,2020,3392
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210170,KADIPATEN,3210170004,KADIPATEN,32.10.13,KADIPATEN,32.10.13.2002,KADIPATEN,0,ORANG,2020,3393
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210170,KADIPATEN,3210170005,BABAKANANYAR,32.10.13,KADIPATEN,32.10.13.2003,BABAKANANYAR,0,ORANG,2020,3394
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210170,KADIPATEN,3210170006,KARANGSAMBUNG,32.10.13,KADIPATEN,32.10.13.2004,KARANGSAMBUNG,0,ORANG,2020,3395
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210170,KADIPATEN,3210170001,LIANGJULANG,32.10.13,KADIPATEN,32.10.13.2005,LIANGJULANG,0,ORANG,2020,3396
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210170,KADIPATEN,3210170007,PAGANDON,32.10.13,KADIPATEN,32.10.13.2006,PAGANDON,1,ORANG,2020,3397
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210170,KADIPATEN,3210170003,CIPAKU,32.10.13,KADIPATEN,32.10.13.2007,CIPAKU,1,ORANG,2020,3398
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180003,PAKUBEUREUM,32.10.14,KERTAJATI,32.10.14.2001,PAKUBEUREUM,0,ORANG,2020,3399
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180004,SUKAWANA,32.10.14,KERTAJATI,32.10.14.2002,SUKAWANA,2,ORANG,2020,3400
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180005,KERTAWINANGUN,32.10.14,KERTAJATI,32.10.14.2003,KERTAWINANGUN,2,ORANG,2020,3401
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180002,PALASAH,32.10.14,KERTAJATI,32.10.14.2004,PALASAH,1,ORANG,2020,3402
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180006,BABAKAN,32.10.14,KERTAJATI,32.10.14.2005,BABAKAN,0,ORANG,2020,3403
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180007,KERTAJATI,32.10.14,KERTAJATI,32.10.14.2006,KERTAJATI,3,ORANG,2020,3404
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180011,BANTARJATI,32.10.14,KERTAJATI,32.10.14.2007,BANTARJATI,0,ORANG,2020,3405
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180012,PASIRIPIS,32.10.14,KERTAJATI,32.10.14.2008,PASIRIPIS,3,ORANG,2020,3406
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180010,SUKAMULYA,32.10.14,KERTAJATI,32.10.14.2009,SUKAMULYA,2,ORANG,2020,3407
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180008,KERTASARI,32.10.14,KERTAJATI,32.10.14.2010,KERTASARI,0,ORANG,2020,3408
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180001,MEKARJAYA,32.10.14,KERTAJATI,32.10.14.2011,MEKARJAYA,1,ORANG,2020,3409
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180009,MEKARMULYA,32.10.14,KERTAJATI,32.10.14.2012,MEKARMULYA,0,ORANG,2020,3410
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180013,SUKAKERTA,32.10.14,KERTAJATI,32.10.14.2013,SUKAKERTA,2,ORANG,2020,3411
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210180,KERTAJATI,3210180014,SAHBANDAR,32.10.14,KERTAJATI,32.10.14.2014,SAHBANDAR,0,ORANG,2020,3412
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,3210190,JATITUJUH,3210190001,BIYAWAK,32.10.15,JATITUJUH,32.10.15.2001,BIYAWAK,0,ORANG,2020,3413
